Temperature,Humidity,Wind_Speed,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption,Hour,Day_of_Week,Month,Is_Weekend,Is_Peak_Hour,Zone_1_lag_1,Zone_2_lag_1,Zone_3_lag_1,Zone_1_roll_mean_24h,Zone_2_roll_mean_24h,Zone_3_roll_mean_24h
10.18,81.7,0.079,19831.89873,13090.57751,13549.87952,4,0,1,0,0,19740.75949,13353.19149,13636.62651,28136.455695625,17636.34751784722,17580.04016048611
10.41,82.3,0.074,19989.87342,13218.23708,13503.61446,4,0,1,0,0,19831.89873,13090.57751,13549.87952,28131.645569027776,17638.22188465278,17572.85140548611
10.41,81.4,0.078,20166.07595,13196.35258,13549.87952,4,0,1,0,0,19989.87342,13218.23708,13503.61446,28128.2278475,17639.51367798611,17566.26506013889
10.39,81.5,0.074,20214.68354,13280.24316,13648.19277,4,0,1,0,0,20166.07595,13196.35258,13549.87952,28125.696201944444,17641.388044722222,17561.526104305554
10.16,81.9,0.075,20141.77215,13287.53799,13717.59036,4,0,1,0,0,20214.68354,13280.24316,13648.19277,28123.62869138889,17643.693009236114,17557.991967777776
9.97,82.8,0.077,20056.70886,13418.84498,13659.75904,4,0,1,0,0,20141.77215,13287.53799,13717.59036,28121.181433958336,17646.225937291667,17554.41767055556
10.03,83.8,0.08,20257.21519,13517.32523,13642.40964,5,0,1,0,0,20056.70886,13418.84498,13659.75904,28119.409282083336,17649.97467076389,17550.361445694445
9.98,83.0,0.078,20500.25316,13612.15805,13844.81928,5,0,1,0,0,20257.21519,13517.32523,13642.40964,28117.42615972222,17654.91388048611,17546.184738888885
9.74,82.8,0.081,20712.91139,13736.17021,13931.56627,5,0,1,0,0,20500.25316,13612.15805,13844.81928,28116.58227784722,17660.182370833336,17544.377510000002
9.54,83.7,0.078,20810.12658,13834.65046,14081.92771,5,0,1,0,0,20712.91139,13736.17021,13931.56627,28117.172995138888,17666.388044583335,17542.048192777776
9.53,83.9,0.072,21041.01266,14057.14286,14174.45783,5,0,1,0,0,20810.12658,13834.65046,14081.92771,28117.25738333333,17671.22593722222,17540.160642569444
9.56,84.1,0.073,21709.36709,14706.38298,14637.10843,5,0,1,0,0,21041.01266,14057.14286,14174.45783,28118.523206111116,17677.15298888889,17537.630522083335
9.58,84.5,0.075,22742.27848,15089.3617,14868.43373,6,0,1,0,0,21709.36709,14706.38298,14637.10843,28120.71729895833,17685.00506590278,17536.064257013888
9.44,84.1,0.075,22948.86076,14961.70213,14729.63855,6,0,1,0,0,22742.27848,15089.3617,14868.43373,28124.34599090278,17692.09726444444,17535.7831325
9.4,84.4,0.077,23258.73418,15176.8997,14712.28916,6,0,1,0,0,22948.86076,14961.70213,14729.63855,28131.434598472224,17699.797365763887,17535.7831325
9.38,84.6,0.076,23471.39241,15545.28875,14619.75904,6,0,1,0,0,23258.73418,15176.8997,14712.28916,28141.729957152776,17710.562310069443,17536.385542152777
9.16,84.7,0.077,23653.67089,15749.54407,14573.49398,6,0,1,0,0,23471.39241,15545.28875,14619.75904,28154.345990972222,17724.189463055558,17537.349397569444
9.06,85.6,0.076,23769.11392,15567.17325,14423.13253,6,0,1,0,0,23653.67089,15749.54407,14573.49398,28169.53586444444,17739.539007083335,17539.116465902778
9.17,85.8,0.078,23380.25316,15607.29483,14400.0,7,0,1,0,0,23769.11392,15567.17325,14423.13253,28189.83122305556,17758.004052638888,17541.92771090278
9.46,86.2,0.076,23033.92405,16001.21581,13862.16867,7,0,1,0,0,23380.25316,15607.29483,14400.0,28213.41772090278,17780.673758819445,17548.232931805556
9.74,85.4,0.072,22803.03797,15964.74164,13052.53012,7,0,1,0,0,23033.92405,16001.21581,13862.16867,28242.067509930555,17809.169199583335,17556.78714861111
9.8,84.4,0.077,23082.53165,15698.48024,12404.81928,7,0,1,0,0,22803.03797,15964.74164,13052.53012,28274.26160270833,17839.817629166668,17566.86746986111
9.58,83.9,0.079,22803.03797,15483.28267,11919.03614,7,0,1,0,0,23082.53165,15698.48024,12404.81928,28309.02953520833,17870.618034444444,17579.116465833333
9.51,83.7,0.082,22268.35443,15501.51976,11543.13253,7,0,1,0,0,22803.03797,15483.28267,11919.03614,28341.940927569445,17903.69807493056,17589.277108402777
9.44,83.2,0.084,22742.27848,15537.99392,11398.55422,8,0,1,0,0,22268.35443,15501.51976,11543.13253,28371.265822083333,17935.486322152778,17596.54618472222
9.18,82.5,0.083,23526.07595,15906.38298,11560.48193,8,0,1,0,0,22742.27848,15537.99392,11398.55422,28401.518986666662,17967.35055722222,17601.325301180557
8.96,83.4,0.083,24340.25316,16289.3617,11774.45783,8,0,1,0,0,23526.07595,15906.38298,11560.48193,28433.03797402778,17999.012158055553,17606.345381527775
8.71,83.9,0.081,24881.01266,16737.99392,12248.6747,8,0,1,0,0,24340.25316,16289.3617,11774.45783,28466.118142777777,18030.648429583336,17612.12851402778
8.52,85.1,0.081,25190.88608,16891.18541,12404.81928,8,0,1,0,0,24881.01266,16737.99392,12248.6747,28501.13923986111,18063.931104375,17619.55823291667
8.43,85.4,0.079,25531.13924,17135.56231,12358.55422,8,0,1,0,0,25190.88608,16891.18541,12404.81928,28536.033754652777,18097.69503548611,17625.742971875
8.44,85.9,0.08,25980.75949,17248.63222,12636.14458,9,0,1,0,0,25531.13924,17135.56231,12358.55422,28569.746834791666,18130.39513680556,17628.514056250002
8.69,86.7,0.079,23495.6962,17668.08511,13110.36145,9,0,1,0,0,25980.75949,17248.63222,12636.14458,28602.27848034722,18160.79027361111,17630.963855486112
9.02,86.7,0.082,23629.36709,18102.12766,13474.6988,9,0,1,0,0,23495.6962,17668.08511,13110.36145,28612.362868541662,18191.793313125,17635.702811319446
9.17,86.9,0.079,24006.07595,18302.73556,13763.85542,9,0,1,0,0,23629.36709,18102.12766,13474.6988,28619.1561175,18223.45491395833,17640.200803333333
10.48,87.0,0.079,24771.64557,18587.23404,13925.78313,9,0,1,0,0,24006.07595,18302.73556,13763.85542,28625.232066875,18253.014184444444,17644.658634652777
11.13,83.5,0.08,25148.35443,19236.47416,14324.81928,9,0,1,0,0,24771.64557,18587.23404,13925.78313,28633.080168125,18282.14285715278,17646.58634548611
11.68,81.7,0.08,25518.98734,19393.31307,14619.75904,10,0,1,0,0,25148.35443,19236.47416,14324.81928,28636.413501458333,18312.740628125,17649.879518194444
12.22,78.0,0.075,25695.18987,19634.04255,15059.27711,10,0,1,0,0,25518.98734,19393.31307,14619.75904,28638.10126513889,18341.59067875,17653.052208958332
12.61,74.8,0.076,26351.39241,19998.78419,15238.55422,10,0,1,0,0,25695.18987,19634.04255,15059.27711,28636.54008368056,18367.95845986111,17657.429719027776
13.07,72.7,0.075,26667.34177,20038.90578,15510.36145,10,0,1,0,0,26351.39241,19998.78419,15238.55422,28636.24472506945,18395.314082916662,17661.365462013888
13.61,70.2,0.077,26794.93671,20119.14894,15787.95181,10,0,1,0,0,26667.34177,20038.90578,15510.36145,28634.89451409722,18421.12461993056,17664.65863472222
14.0,69.22,0.077,27281.01266,20498.48024,16094.45783,10,0,1,0,0,26794.93671,20119.14894,15787.95181,28629.915611180557,18444.35157027778,17668.273092569445
14.55,64.11,0.077,27645.56962,20618.84498,16325.78313,11,0,1,0,0,27281.01266,20498.48024,16094.45783,28623.88185590277,18467.502532777777,17674.17670701389
14.94,58.46,0.077,27773.16456,20655.31915,16343.13253,11,0,1,0,0,27645.56962,20618.84498,16325.78313,28616.45569555556,18489.108409166667,17679.27710861111
15.08,57.23,0.076,27894.68354,20808.51064,16458.79518,11,0,1,0,0,27773.16456,20655.31915,16343.13253,28607.63713020833,18511.17021263889,17682.93172708333
15.18,55.83,0.076,28532.65823,21009.11854,16429.87952,11,0,1,0,0,27894.68354,20808.51064,16458.79518,28598.14345930556,18532.11752777778,17686.586345555555
15.28,56.49,0.075,28818.22785,21020.06079,16655.42169,11,0,1,0,0,28532.65823,21009.11854,16429.87952,28591.603374930557,18554.761904652776,17689.19678736111
15.27,55.93,0.076,28684.55696,20870.51672,16857.83133,11,0,1,0,0,28818.22785,21020.06079,16655.42169,28586.70886020833,18575.98784180556,17691.96787173611
15.21,55.69,0.077,28939.74684,20757.44681,16742.16867,12,0,1,0,0,28684.55696,20870.51672,16857.83133,28579.578058472223,18594.93414375,17695.46184763889
15.18,57.2,0.078,29152.40506,20429.17933,17170.12048,12,0,1,0,0,28939.74684,20757.44681,16742.16867,28574.68354375,18613.17122583333,17696.706827500002
15.11,57.86,0.074,29674.93671,19608.51064,18373.01205,12,0,1,0,0,29152.40506,20429.17933,17170.12048,28570.16877576389,18629.331306875,17701.204819444443
15.1,58.33,0.076,29826.83544,19604.86322,19009.15663,12,0,1,0,0,29674.93671,19608.51064,18373.01205,28568.6919825,18639.41236055556,17713.172690972224
15.26,58.8,0.076,29905.82278,19706.99088,18986.0241,12,0,1,0,0,29826.83544,19604.86322,19009.15663,28567.21518923611,18648.226950208333,17728.03212875
15.15,60.87,0.075,29990.88608,19597.56839,18916.62651,12,0,1,0,0,29905.82278,19706.99088,18986.0241,28566.79324826389,18658.662613819448,17741.16465888889
15.23,60.53,0.076,29966.58228,19593.92097,18997.59036,13,0,1,0,0,29990.88608,19597.56839,18916.62651,28566.751054166667,18668.38905756945,17751.566265347225
15.22,60.2,0.077,29881.51899,19568.38906,19107.46988,13,0,1,0,0,29966.58228,19593.92097,18997.59036,28564.725737708333,18676.215805277778,17762.57028138889
15.22,59.83,0.076,29760.0,19608.51064,19292.53012,13,0,1,0,0,29881.51899,19568.38906,19107.46988,28561.09704576389,18684.675785000003,17774.176707083334
15.33,59.16,0.076,29292.1519,19728.87538,19072.77108,13,0,1,0,0,29760.0,19608.51064,19292.53012,28558.776370625,18693.54103326389,17787.791164930553
15.41,58.13,0.076,29140.25316,19462.61398,18621.68675,13,0,1,0,0,29292.1519,19728.87538,19072.77108,28552.742615347222,18702.634245,17798.955823541666
15.43,58.0,0.077,28872.91139,19469.90881,18586.98795,13,0,1,0,0,29140.25316,19462.61398,18621.68675,28544.55696131945,18710.63829763889,17809.076305486113
15.56,56.03,0.075,28672.40506,19517.32523,18714.21687,14,0,1,0,0,28872.91139,19469.90881,18586.98795,28535.654007708334,18718.13576465278,17820.240964097222
15.59,55.73,0.075,28502.27848,19914.89362,18772.04819,14,0,1,0,0,28672.40506,19517.32523,18714.21687,28526.54008361111,18726.21580520833,17831.767068541667
15.47,56.29,0.077,28684.55696,19936.77812,18644.81928,14,0,1,0,0,28502.27848,19914.89362,18772.04819,28515.991560416667,18738.525835625,17843.734940000002
15.55,55.99,0.074,28617.72152,19878.41945,18517.59036,14,0,1,0,0,28684.55696,19936.77812,18644.81928,28506.70886,18751.19047597222,17855.502008263888
15.57,56.53,0.076,28635.94937,20053.49544,18199.51807,14,0,1,0,0,28617.72152,19878.41945,18517.59036,28497.721518263887,18763.98176270833,17867.26907652778
15.64,55.35,0.077,28556.96203,21669.30091,16800.0,14,0,1,0,0,28635.94937,20053.49544,18199.51807,28489.99999930556,18778.267477013887,17877.79116486111
15.59,55.76,0.077,28721.01266,21559.87842,16643.85542,15,0,1,0,0,28556.96203,21669.30091,16800.0,28482.025315763887,18804.078013958337,17878.634538333332
15.58,57.03,0.077,28696.70886,21574.46809,16603.37349,15,0,1,0,0,28721.01266,21559.87842,16643.85542,28476.118142777777,18829.533941041667,17877.87148611111
15.49,57.19,0.075,29049.11392,21260.79027,16649.63855,15,0,1,0,0,28696.70886,21574.46809,16603.37349,28470.168775694445,18855.42046590278,17876.465863611113
15.45,57.86,0.075,29255.6962,21406.68693,16586.0241,15,0,1,0,0,29049.11392,21260.79027,16649.63855,28467.848100555555,18881.357649236117,17876.465863611113
15.36,57.72,0.075,29012.65823,21275.37994,16372.04819,15,0,1,0,0,29255.6962,21406.68693,16586.0241,28469.19831152778,18908.156028194444,17876.465863611113
15.38,58.02,0.074,29091.64557,20936.17021,16210.12048,15,0,1,0,0,29012.65823,21275.37994,16372.04819,28470.0843875,18932.497466875,17875.74297201389
15.37,58.59,0.077,29030.88608,20728.26748,16111.80723,16,0,1,0,0,29091.64557,20936.17021,16210.12048,28471.72995715278,18954.60992888889,17875.140562361114
15.23,59.76,0.077,29267.8481,20750.15198,16059.75904,16,0,1,0,0,29030.88608,20728.26748,16111.80723,28473.080168125,18976.013171041664,17874.136546319445
15.23,61.12,0.075,29480.50633,20611.55015,16181.20482,16,0,1,0,0,29267.8481,20750.15198,16059.75904,28476.96202465278,18998.48024298611,17872.811245138888
15.24,61.63,0.075,30161.01266,20545.89666,16314.21687,16,0,1,0,0,29480.50633,20611.55015,16181.20482,28483.375526736112,19021.30192486111,17872.73092388889
15.19,61.72,0.075,31011.64557,20604.25532,16406.74699,16,0,1,0,0,30161.01266,20545.89666,16314.21687,28494.81012590277,19042.755825625,17872.530120694442
15.17,61.76,0.077,31029.87342,20607.90274,17008.19277,16,0,1,0,0,31011.64557,20604.25532,16406.74699,28511.09704576389,19064.66565340278,17871.726907847224
15.22,59.95,0.076,32390.88608,21198.78419,18026.0241,17,0,1,0,0,31029.87342,20607.90274,17008.19277,28524.51476729167,19085.359675694446,17873.413654861113
15.17,61.92,0.076,33685.06329,22008.51064,19836.14458,17,0,1,0,0,32390.88608,21198.78419,18026.0241,28543.03797409722,19109.59979722222,17875.542168958335
15.02,62.32,0.076,35659.74684,23908.81459,22791.3253,17,0,1,0,0,33685.06329,22008.51064,19836.14458,28562.573839097226,19132.928064722222,17878.51405652778
14.9,61.82,0.079,38187.34177,25783.58663,24144.57831,17,0,1,0,0,35659.74684,23908.81459,22791.3253,28583.12236236111,19158.73860173611,17884.819277430553
14.81,61.79,0.078,40648.10127,26764.74164,24734.45783,17,0,1,0,0,38187.34177,25783.58663,24144.57831,28599.746834930556,19183.358662569444,17886.224899930556
14.68,62.05,0.079,41565.56962,27195.13678,25156.62651,17,0,1,0,0,40648.10127,26764.74164,24734.45783,28615.9071725,19205.243161041664,17883.132530416668
14.54,64.02,0.074,41644.55696,27206.07903,25497.83133,18,0,1,0,1,41565.56962,27195.13678,25156.62651,28632.82700375,19226.26646395833,17880.602409930558
14.38,64.55,0.077,41814.68354,27114.89362,25497.83133,18,0,1,0,1,41644.55696,27206.07903,25497.83133,28647.299577569447,19245.364741597223,17880.28112479167
14.23,65.55,0.076,41766.07595,26888.7538,25526.74699,18,0,1,0,1,41814.68354,27114.89362,25497.83133,28663.248944652776,19263.779128680555,17879.437751319445
14.11,65.79,0.081,41753.92405,26950.75988,25520.96386,18,0,1,0,1,41766.07595,26888.7538,25526.74699,28678.312235763893,19283.83991895833,17877.55020111111
14.03,66.72,0.074,41808.60759,26979.93921,25382.16867,18,0,1,0,1,41753.92405,26950.75988,25520.96386,28694.177214652776,19302.583586666664,17875.662650972223
13.95,67.52,0.074,41699.24051,26786.62614,25619.27711,18,0,1,0,1,41808.60759,26979.93921,25382.16867,28708.94514708333,19320.491388055558,17873.212851736112
13.87,68.59,0.075,41280.0,26731.91489,25659.75904,19,0,1,0,1,41699.24051,26786.62614,25619.27711,28721.51898680556,19335.688956458336,17871.365462222224
13.74,69.46,0.074,41583.79747,26888.7538,25636.62651,19,0,1,0,1,41280.0,26731.91489,25659.75904,28730.464134513888,19351.342451875,17869.076305625
13.55,69.9,0.076,41851.13924,27045.59271,25567.22892,19,0,1,0,1,41583.79747,26888.7538,25636.62651,28739.99999951389,19366.337386041665,17866.305221319446
13.43,69.86,0.076,41608.10127,26874.16413,25538.31325,19,0,1,0,1,41851.13924,27045.59271,25567.22892,28751.35021048611,19382.826747777777,17861.967871944446
13.35,69.86,0.076,41395.44304,26866.8693,25411.08434,19,0,1,0,1,41608.10127,26874.16413,25538.31325,28759.493670416665,19398.07497472222,17858.032128958333
13.2,70.5,0.076,41273.92405,26739.20973,25457.3494,19,0,1,0,1,41395.44304,26866.8693,25411.08434,28765.61181388889,19412.13272548611,17851.566265555553
13.42,68.89,0.073,40939.74684,26531.30699,25353.25301,20,0,1,0,1,41273.92405,26739.20973,25457.3494,28770.675105,19425.91185416667,17844.658635069445
13.55,68.12,0.077,41249.62025,26881.45897,25723.37349,20,0,1,0,1,40939.74684,26531.30699,25353.25301,28775.23206708333,19437.107396180552,17836.907631041668
13.42,68.52,0.075,41316.4557,26921.58055,25937.3494,20,0,1,0,1,41249.62025,26881.45897,25723.37349,28782.40506284722,19449.214792361112,17831.004016527775
13.3,69.03,0.075,41182.78481,26859.57447,25630.84337,20,0,1,0,1,41316.4557,26921.58055,25937.3494,28788.22784770833,19459.523809583334,17827.55020125
13.33,68.72,0.076,41061.26582,26808.51064,25549.87952,20,0,1,0,1,41182.78481,26859.57447,25630.84337,28792.19409243056,19468.287740694443,17821.28514097222
13.45,68.59,0.075,40830.37975,26691.79331,25659.75904,20,0,1,0,1,41061.26582,26808.51064,25549.87952,28796.54008395833,19475.937183472222,17814.578313680555
13.47,66.99,0.074,40830.37975,26564.13374,25619.27711,21,0,1,0,1,40830.37975,26691.79331,25659.75904,28800.88607555556,19483.25734555556,17809.196787569443
13.29,66.99,0.075,40356.4557,26316.10942,25630.84337,21,0,1,0,1,40830.37975,26564.13374,25619.27711,28809.535864583333,19491.362715347223,17806.787149027776
13.15,66.42,0.078,39797.46835,26082.67477,25162.40964,21,0,1,0,1,40356.4557,26316.10942,25630.84337,28817.046413125,19498.353596805555,17807.148594791666
13.03,66.62,0.074,39116.96203,25710.6383,24879.03614,21,0,1,0,1,39797.46835,26082.67477,25162.40964,28821.60337513889,19506.56028375,17804.056225347224
12.93,67.29,0.076,38564.05063,25572.03647,24566.74699,21,0,1,0,1,39116.96203,25710.6383,24879.03614,28824.894514444444,19512.689969652776,17800.722892013888
12.88,67.46,0.075,38102.27848,25003.03951,24156.14458,21,0,1,0,1,38564.05063,25572.03647,24566.74699,28828.734176875,19520.440729513888,17797.91164701389
12.86,67.76,0.074,37792.40506,24755.0152,23791.80723,22,0,1,0,0,38102.27848,25003.03951,24156.14458,28832.067510208333,19526.519756875,17794.939759444445
12.87,67.96,0.075,37117.97468,24295.44073,23323.37349,22,0,1,0,0,37792.40506,24755.0152,23791.80723,28837.890295,19531.76291798611,17793.65461888889
12.92,68.52,0.074,36218.73418,23700.91185,23190.36145,22,0,1,0,0,37117.97468,24295.44073,23323.37349,28842.911392013888,19534.70111451389,17793.012048611112
12.96,68.62,0.075,35191.89873,23401.82371,22768.19277,22,0,1,0,0,36218.73418,23700.91185,23190.36145,28849.367088263887,19537.436676805555,17796.425703263885
12.88,69.33,0.075,34754.43038,22869.30091,22236.14458,22,0,1,0,0,35191.89873,23401.82371,22768.19277,28854.599155763888,19540.40020263889,17799.51807270833
12.77,69.86,0.075,33909.87342,22271.12462,21727.22892,22,0,1,0,0,34754.43038,22869.30091,22236.14458,28862.067510208333,19543.03444784722,17802.44979965278
12.82,70.1,0.075,32785.82278,21753.19149,21166.26506,23,0,1,0,0,33909.87342,22271.12462,21727.22892,28867.848100972224,19546.58054715278,17805.662651111114
12.75,70.4,0.071,31916.96203,21136.77812,20755.66265,23,0,1,0,0,32785.82278,21753.19149,21166.26506,28872.48945118056,19550.05065861111,17808.995984444446
12.54,71.5,0.077,30252.1519,20593.31307,20281.44578,23,0,1,0,0,31916.96203,21136.77812,20755.66265,28876.37130777778,19552.608915972218,17811.485944305557
12.23,72.9,0.077,29346.83544,20221.2766,19755.18072,23,0,1,0,0,30252.1519,20593.31307,20281.44578,28873.24894493056,19554.381965625,17814.096386041667
12.19,72.8,0.077,28593.41772,19455.31915,19043.85542,23,0,1,0,0,29346.83544,20221.2766,19755.18072,28870.928269791668,19557.14285722222,17817.590361944443
12.31,72.6,0.072,27779.24051,19079.63526,18644.81928,23,0,1,0,0,28593.41772,19455.31915,19043.85542,28869.282700138887,19556.914893680558,17818.955823750002
12.08,74.0,0.076,26661.26582,18579.93921,18072.28916,0,1,1,0,0,27779.24051,19079.63526,18644.81928,28869.493670625,19557.725430694445,17820.763052708335
12.16,74.0,0.072,26150.88608,18076.59574,17644.33735,0,1,1,0,0,26661.26582,18579.93921,18072.28916,28869.198311944445,19561.423505694445,17821.84739006944
12.07,74.1,0.074,25433.92405,17595.13678,17204.81928,0,1,1,0,0,26150.88608,18076.59574,17644.33735,28869.07172972222,19565.37487347222,17823.895582847224
11.48,76.8,0.077,24947.8481,17190.27356,16811.56627,0,1,1,0,0,25433.92405,17595.13678,17204.81928,28867.76371284722,19568.66768,17825.421687291666
11.45,77.7,0.074,24540.75949,16737.99392,16476.14458,0,1,1,0,0,24947.8481,17190.27356,16811.56627,28867.59493645833,19571.479230208333,17826.98795236111
